id,title,artist,album_idkj,duration,track_number,audio_url,created_at,image_url,song_id,genre,isTop,song_lyrics,processed,play_count,tempo,chroma,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,zero_crossing_rate,rms,mfcc,artist_id,plays,album_id,language,release_year,energy,valence,danceability,acousticness,instrumentalness,lyrics_in_eng,file_identifier,image_identifier,updated_at,lyrics_in_english
6bb75d3a-f946-4946-8b19-25c27990d010,Tera Naam,"Anmol, Mitraz",0e05fb8a-7a45-4c7f-9316-5a52975f4a93,2:52,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs//Tera%20Naam.mp3,2025-02-22 17:50:02.10755+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images//tera-naam.jpg,8704481c-2241-474f-bd3b-8ba8ab2d3aac,pop,,"[ti:Tera Naam - Anmol A 320 Kbps]
[ar:Anmol, Mitraz]
[la:EN]
[re:LRCgenerator.com]
[ve:4.00]

[00:09.84]jab lu mai tera he naam re
[00:14.28]barsatein chali ayein
[00:20.00]ghulti hain teri Khushboo me ye fizayein
[00:26.78]akhiyon me tere nadiyan sari sare kinare
[00:37.03]mai ghar basa lu kahin teri galiyon me
[00:43.51]ke tumse nazar hai mile
[00:47.26]ha mere dil ki zami ko hai zaroori
[00:52.53]ye tera he rehem mahiye
[00:56.29]jab lun mai tera he naam re
[01:02.00]barsatein chali ayein
[01:06.23]zulfon me tere hai sanjh ve
[01:11.34]teri saasein bahaar layein
[01:15.75]main toh hu duniya bhar ki rasmo ko
[01:32.21]bhoola tumhe dekh jaana
[01:36.57]miloge kabhi mujhe tum Khushi se mai
[01:41.88]jhoom uthunga oh jaana
[01:46.10]ghar basa lu kahin teri galiyon me
[01:50.82]ke tumse nazar hai mile
[01:55.03]ha mere dil ki zami ko zaroori hai
[02:00.38]ye tera he rehem mahiye
[02:05.02]jab lun mai tera he naam re
[02:09.06]barsatein chali ayein
[02:13.04]zulfon me tere hai sanjh ve
[02:18.99]teri saasein bahaar layein
",false,,135.9991776,"[0.426719605922699,0.32381030917167664,0.3811264932155609,0.4816606044769287,0.4062959849834442,0.46490350365638733,0.3816187381744385,0.5015169382095337,0.4023783504962921,0.43662312626838684,0.5422115325927734,0.40194106101989746]",1202.676526,1877.755603,"[21.632512961677307,16.935040211388685,20.27184936818691,18.910516446937663,18.762673874716697,17.477202741971574,44.4162604001566]",0.004255508,0.031739727,0.277139068,"[-179.2955322265625,129.48699951171875,37.466609954833984,25.25115203857422,26.921422958374023,10.822948455810547,2.798478841781616,4.975865840911865,0.9794023633003235,3.347851037979126,1.4242026805877686,7.406513690948486,-6.511495113372803,0.5028364062309265,0.24294866621494293,0.6673645973205566,1.6664273738861084,3.050689697265625,-3.104853630065918,-0.3446604311466217]",,0,77634ddb-017e-4ea4-9c95-ee3127345dae,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
6c45a783-01ca-459c-93ef-1045dee9def2,Say Don't Go (Taylor's Version),Taylor Swift,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/1989_%28Taylor%27s_Version%29.png,87851146-7e57-4f24-b0dc-e29501d06cab,,,,false,,,,,,,,,,,,0,02e7ac34-8382-4f1c-82e6-0c902f2046a9,,,,,,,,,,,,
6de531fc-011a-4463-a8d4-b97f27b92aa3,Alone Again,The Weekend,d5ae8b55-828e-4f4d-beec-d4db56eb19fd,13500,4,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Alone%20Again.mp3,2024-12-01 18:09:12.483583+00,https://i.ytimg.com/vi/lgNlFmsn4c8/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLDk4QnivQiq0UuQyNsviU96iPsRLA,6f3665fd-e027-4dd0-b637-b0ccdb62fcef,r&b,,,false,,135.9991776,"[0.22482867538928986,0.18383648991584778,0.31643953919410706,0.31320780515670776,0.5885105729103088,0.37977346777915955,0.3313014507293701,0.38240817189216614,0.24236978590488434,0.2943202257156372,0.1903214305639267,0.26388460397720337]",2159.262307,2369.385273,"[21.54491964122787,16.297067359365403,20.76071871376934,20.043396776342533,19.2207075398312,18.928406134196734,49.72666322492414]",0.012065781,0.080678382,0.181443453,"[-101.07271575927734,95.16893005371094,1.7922642230987549,23.999984741210938,-3.390690803527832,14.015830993652344,4.188814640045166,7.116158962249756,-2.6746811866760254,15.50539493560791,6.7581353187561035,4.441393852233887,-0.7788170576095581,2.8866875171661377,-1.6233242750167847,4.712806701660156,2.2713170051574707,8.154330253601074,0.9534910917282104,8.146829605102539]",,0,,,2020,0.65,0.45,0.7,0.15,0.05,,,,,
6ec22a1d-6858-4dc0-a335-932c028445e2,Do You Wanna Be Perfect,"Selena Gomez, benny blanco",,,,,2025-05-01 03:00:28.745982+00,,432b9c29-5a6e-433c-9e1f-11766c2397f8,,,,false,,,,,,,,,,,,0,9fc41d15-f0aa-42ad-9c64-39495adee508,,,,,,,,,songs/Do You Wanna Be Perfect,,,
6f141eef-b6ec-4cac-9025-f869ab03bfca,Alone Again,The Weekend,d5ae8b55-828e-4f4d-beec-d4db56eb19fd,13500,5,"
https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Until%20I%20Bleed%20Out.mp3",2024-12-01 18:09:12.483583+00,https://i.ytimg.com/vi/lgNlFmsn4c8/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLDk4QnivQiq0UuQyNsviU96iPsRLA,ad07477c-4a29-4c96-b2dc-94174347ef88,r&b,,,false,,135.9991776,"[0.22482867538928986,0.18383648991584778,0.31643953919410706,0.31320780515670776,0.5885105729103088,0.37977346777915955,0.3313014507293701,0.38240817189216614,0.24236978590488434,0.2943202257156372,0.1903214305639267,0.26388460397720337]",2159.262307,2369.385273,"[21.54491964122787,16.297067359365403,20.76071871376934,20.043396776342533,19.2207075398312,18.928406134196734,49.72666322492414]",0.012065781,0.080678382,0.181443453,"[-101.07271575927734,95.16893005371094,1.7922642230987549,23.999984741210938,-3.390690803527832,14.015830993652344,4.188814640045166,7.116158962249756,-2.6746811866760254,15.50539493560791,6.7581353187561035,4.441393852233887,-0.7788170576095581,2.8866875171661377,-1.6233242750167847,4.712806701660156,2.2713170051574707,8.154330253601074,0.9534910917282104,8.146829605102539]",,0,,,2020,0.65,0.45,0.7,0.15,0.05,,,,,
718e24cd-e1f9-4429-8557-60f9c13552b1,Driving Me Too Hard,The Rolling Stones,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/Hackney_Diamonds.jpg,c07a5045-8725-4f92-bb02-f5dbe4bd0bee,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
71b2aca7-6b15-4109-afcd-3e0640813a95,RadhaKrishn Naamawali Chant,"Mohit Lalwani, Akanksha Bhandari, Bharat Kamal",,8:22,,,2025-06-09 08:31:04.885818+00,https://c.saavncdn.com/927/Radhakrishna-Naamawali-Chant-Hindi-2023-20230419172306-500x500.jpg,1ff53bed-c8a1-49aa-9750-fec6c7b7e489,,,"
[00:01.27] Nat nagar Mohan Girdhaari
[00:05.03] Nat nagar Mohan Girdhaari
[00:08.96] Radha raani baat take tihaari
[00:12.66] Radha raani baat take tihaari
[00:16.61] Nat nagar Mohan Girdhaari
[00:20.39] Nat nagar Mohan Girdhaari
[00:24.23] Radha raani baat take tihaari
[00:28.02] Radha raani baat take tihaari
[00:31.77] Vrishbhanu suta priyaay pyaari
[00:35.52] Vrishbhanu suta priyaay pyaari
[00:39.53] Keshav Kanha baat take tihaari
[00:43.34] Keshav Kanha baat take tihaari
[00:47.13] Radha-Krishna, Radha Krishna
[00:50.99] Radha-Krishna, Radha-Krishna
[00:54.89] Radha-Krishna, Radha-Krishna
[00:58.69] Radha-Krishna, Radha-Krishna
[01:02.26] Gopika nandanaay Shyam Bihaari
[01:06.16] Gopika nandanaay Shyam Bihaari
[01:10.03] Radha raani baat take tihaari
[01:13.94] Radha raani baat take tihaari
[01:17.54] Gopi mandal mohanaay radhenyaari
[01:21.32] Gopi mandal mohanaay radhenyaari
[01:25.37] Keshav Kanha baat take tihaari
[01:29.08] Keshav Kanha baat take tihaari
[01:32.70] Radha-Krishna, Radha Krishna
[01:36.74] Radha-Krishna, Radha-Krishna
[01:40.60] Radha-Krishna, Radha-Krishna
[01:44.47] Radha-Krishna, Radha-Krishna
[01:48.06] Madhusudan maadhavaay hitakaari
[01:51.97] Madhusudan maadhavaay hitakaari
[01:55.87] Radha raani baat take tihaari
[01:59.63] Radha raani baat take tihaari
[02:03.40] Gopika geet charitaay vanshidhaari
[02:07.23] Gopika geet charitaay vanshidhaari
[02:10.90] Keshav Kanha baat take tihaari
[02:14.72] Keshav Kanha baat take tihaari
[02:18.73] Radha-Krishna, Radha Krishna
[02:22.44] Radha-Krishna, Radha-Krishna
[02:26.44] Radha-Krishna, Radha-Krishna
[02:30.01] Radha-Krishna, Radha-Krishna
[02:33.83]
[02:49.16] Devaki taap nashaay Girvardhaari
[02:53.28] Devaki taap nashaay Girvardhaari
[02:56.96] Radha raani baat take tihaari
[03:00.79] Radha raani baat take tihaari
[03:04.37] Radhika dhavaay rasikaay divya naari
[03:08.25] Radhika dhavaay rasikaay divya naari
[03:12.08] Keshav Kanha baat take tihaari
[03:16.14] Keshav Kanha baat take tihaari
[03:19.82] Radha-Krishna, Radha Krishna
[03:23.62] Radha-Krishna, Radha-Krishna
[03:27.48] Radha-Krishna, Radha-Krishna
[03:31.27] Radha-Krishna, Radha-Krishna
[03:35.14] Raas-krida ras-svadini ras-kaari
[03:39.06] Raas-krida ras-svadini ras-kaari
[03:42.65] Radha raani baat take tihaari
[03:46.54] Radha raani baat take tihaari
[03:50.20] Sarv Gopal prema-daay Vrishbhanu pyaari
[03:54.06] Sarv Gopal prema-daay Vrishbhanu pyaari
[03:57.71] Keshav Kanha baat take tihaari
[04:01.77] Keshav Kanha baat take tihaari
[04:05.63] Radha-Krishna, Radha Krishna
[04:09.28] Radha-Krishna, Radha-Krishna
[04:13.31] Radha-Krishna, Radha-Krishna
[04:16.84] Radha-Krishna, Radha-Krishna
[04:20.92] Kishori prananathaay aanandkaari
[04:24.81] Kishori prananathaay aanandkaari
[04:28.46] Radha raani baat take tihaari
[04:32.56] Radha raani baat take tihaari
[04:39.56] Lalitaay madhuraay
[04:41.61] Krishna vallabhaay pyaari
[04:43.88] Keshav Kanha baat take tihaari
[04:47.52] Keshav Kanha baat take tihaari
[04:51.50] Radha-Krishna, Radha Krishna
[04:55.33] Radha-Krishna, Radha-Krishna
[04:58.92] Radha-Krishna, Radha-Krishna
[05:02.97] Radha-Krishna, Radha-Krishna
[05:06.28]
[05:22.09] Krishnavenu sangeetaay prem sneh-dhaari
[05:25.80] Krishnavenu sangeetaay prem sneh-dhaari
[05:29.51] Radha raani baat take tihaari
[05:33.22] Radha raani baat take tihaari
[05:37.32] Vrishbhanu grih priyaay Krishna manuhaari
[05:41.00] Vrishbhanu grih priyaay Krishna manuhaari
[05:44.79] Keshav Kanha baat take tihaari
[05:48.86] Keshav Kanha baat take tihaari
[05:52.56] Radha-Krishna, Radha Krishna
[05:56.44] Radha-Krishna, Radha-Krishna
[06:00.01] Radha-Krishna, Radha-Krishna
[06:03.87] Radha-Krishna, Radha-Krishna
[06:07.71] Shri Krishna Krishnaay rasik murlidhaari
[06:11.42] Shri Krishna Krishnaay rasik murlidhaari
[06:15.34] Radha raani baat take tihaari
[06:19.24] Radha raani baat take tihaari
[06:22.81] Shri Krishna sahchari brajeshwari
[06:26.15] Shri Radha jee
[06:30.18] Shri Radha jee
[06:33.57]
[06:49.63] Nand nandan bhushitaaye divyambhardhaari
[06:53.66] Nand nandan bhushitaaye divyambhardhaari
[06:57.55] Radha raani baat take tihaari
[07:01.29] Radha raani baat take tihaari
[07:05.12] Shri Krishnadharaye nitya siddhaye sahkhi
[07:08.86] Shri Krishnadharaye nitya siddhaye sahkhi
[07:12.77] Keshav Kanha baat take tihaari
[07:16.45] Keshav Kanha baat take tihaari
[07:20.16] Radha-Krishna, Radha Krishna
[07:24.00] Radha-Krishna, Radha-Krishna
[07:27.97] Radha-Krishna, Radha-Krishna
[07:31.63] Radha-Krishna, Radha-Krishna
[07:35.50] Krishna vishwadharaye satyaye kripakaari
[07:39.57] Krishna vishwadharaye satyaye kripakaari
[07:43.15] Radha raani baat take tihaari
[07:47.02] Radha raani baat take tihaari
[07:50.80] Madhurya madhuraye premsaritaye ghatbhari
[07:57.95] Shri Radha jee
[08:02.41] Radha-Krishna, Radha Krishna
[08:05.97] Radha-Krishna, Radha-Krishna
[08:09.91] Radha-Krishna, Radha-Krishna
[08:13.66] Radha-Krishna
[08:17.48]",false,,,,,,,,,,,,0,,,,,,,,,,songs/Radhakrishna Naamawali Chant.mp3,,,
724488b7-c490-4214-8dd9-18a536e9c88c,Calling for You (feat. 21 Savage),Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,a42a0923-e60b-4f21-9084-d1cb3f1aa34b,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
7336e363-051a-4c15-8d60-720042bbf3c6,Virginia Beach,Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,a3aabf09-ab7e-45dd-8812-b0c6f30733ec,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
751ecf56-6031-4ff0-8160-25d48f0cf462,Poles Apart,Pink Floyd,37be7979-1f2c-4001-9a57-b951b79778d6,,29,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Poles%20Apart.mp3?t=2025-01-15T03%3A57%3A39.353Z,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Poles%20Apart.jpg,aeb04051-4438-4d72-a732-f781dc475988,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",,,false,,123.046875,"[0.24385550618171692,0.32247668504714966,0.4535924196243286,0.2789066433906555,0.3572002053260803,0.2590443789958954,0.3772629499435425,0.3609756827354431,0.3306887447834015,0.5006067156791687,0.30011770129203796,0.34503230452537537]",1778.385952,2064.142259,"[19.77976252816584,16.164263600071934,20.106782589604407,19.53037940435067,20.349309371963884,19.568029470780704,49.6236690967341]",0.00819193,0.080390931,0.111652024,"[-140.75575256347656,118.57286071777344,-10.207097053527832,27.200603485107422,8.169353485107422,7.50236177444458,-2.388918399810791,0.6047645807266235,-5.358381748199463,4.193915367126465,-3.2433691024780273,4.325108051300049,1.0927940607070923,2.930172920227051,-2.8109259605407715,-1.2265421152114868,-3.551840305328369,1.6052035093307495,-1.7847647666931152,-0.3327777087688446]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
75313d42-48df-4b0b-829c-0c5f9a167211,Ghost,The Weekend,d5ae8b55-828e-4f4d-beec-d4db56eb19fd,13500,2,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Ghost.mp3,2024-12-01 18:33:43.637226+00,,7ac2b829-1046-4f22-bd0a-dd537c7cad30,r&b,,,false,,103.359375,"[0.23048001527786255,0.3730158805847168,0.5517300367355347,0.30671393871307373,0.33507218956947327,0.24959099292755127,0.39754223823547363,0.30695608258247375,0.30547642707824707,0.46143946051597595,0.301577627658844,0.3366629481315613]",1764.816002,2013.896201,"[25.246408777865078,16.015691423633662,19.488299970673665,19.253573109649484,20.090804703488956,19.62097872516826,46.52438763697768]",0.01102908,0.074533469,0.176027626,"[-140.64755249023438,114.94989776611328,-0.38761329650878906,10.25007438659668,6.465071201324463,4.778058052062988,-3.8012592792510986,-1.7965059280395508,-5.30418062210083,1.0142192840576172,-5.0343098640441895,-1.121482014656067,-5.870096683502197,-1.923842191696167,-5.481966495513916,-4.194747447967529,-7.038852214813232,-0.5104938745498657,-5.138922691345215,-2.4566807746887207]",,0,,,2020,0.65,0.45,0.7,0.15,0.05,,,,,
7553bc88-f497-49eb-9fb7-5b4ffa35a958,Cleanin' Out My Closet,Eminem,27cdf5a8-8981-4df6-b6b8-88e13ad806ba,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Cleanin__Out_My_Closet.mp3?,2025-03-19 17:31:49.96255+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Cleanin__Out_My_Closet.jpg?,1e90c318-f194-46bb-98a4-eedab9a79cea,hip-hop,,,false,,99.38401442,"[0.48859474062919617,0.35053879022598267,0.3120407164096832,0.32431313395500183,0.43969276547431946,0.34274613857269287,0.265919953584671,0.268928200006485,0.38786789774894714,0.5305545926094055,0.4544956684112549,0.5160572528839111]",2222.842239,2264.77622,"[20.503161005920045,17.31672269130957,19.576436856943225,20.34353552015203,18.22521322787679,19.92871586182294,47.55985373691247]",0.020839058,0.106500111,0.230368137,"[-99.99573516845703,101.73804473876953,7.606315612792969,25.829219818115234,11.13245964050293,-1.4820308685302734,5.401821613311768,11.597857475280762,-4.030378818511963,6.518640995025635,-7.6732096672058105,0.467235803604126,0.1446106731891632,2.529294490814209,-1.6737573146820068,3.433413028717041,-3.904564380645752,0.4435667097568512,-4.837979793548584,-0.5849719047546387]",,0,746037e8-0c1a-4da2-bf19-1a01673adb78,,2010,0.85,0.5,0.7,0.05,0.02,,,,,
7649f1ea-6566-4177-a10c-b3c867d95694,Daylight,Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,6e5831eb-82cc-48cd-b2d4-768f89c253f1,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
77b50e05-4e19-4adf-85af-cfcaa7dfc70d,Playin' Me - Demo,Imagine Dragons,bc3edb05-3f78-45f4-a0fa-288131b62571,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Playin' Me - Demo.mp3?,2025-03-18 13:55:13.037066+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Playin' Me - Demo.jpg?,51700901-6426-43e5-bffe-cdd3c7fcd03d,alternative rock,,,false,,,,,,,,,,,,0,,,2018,0.8,0.6,0.65,0.1,0.02,,,,,
799ed1ff-1c38-4f4c-8fff-f728e324e3d4,Live By the Sword,The Rolling Stones,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/Hackney_Diamonds.jpg,cf8b7938-0b9f-41f4-8944-324aa5fc7c97,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
7a703909-7dd5-49eb-bdc9-d26fc6d2b07d,Dori,"Lost Stories, JAI DHIR",,2:39,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs//Dori.mp3,2025-06-30 03:55:05.955158+00,https://c.saavncdn.com/887/Marigold-Soundsystem-Deluxe-Punjabi-2023-20231031220956-500x500.jpg,51ce3d44-8636-49bf-a04b-8e0341ee2cb1,,,"Dil mera tere peeche
Firda rehena pagalan vangu
Hath vich na aaye bawala

Aakkhan vich bharlan tennu
Baahan vich tu bharle mennu
Baaki duniya me sambhla

Khona na chavan tennu
Par kehe na pavan tennu
Terete likhke hi
Me Padhna chaavan tennu

Te khabban ch auna tera
Fer aake satauna tera
Khulle jad akkhan meri
Sammne paawan tennu

Tere bajjo dil ni lagna
Kive dus din e langna
Apna banale te lagale
Seene naal

Tere bajjo dil ni lagna
Kive dus din e langna
Apna banale seene naal
Lagale ranjhna

Apna banale ranjhna
Seene naal lagale ranjhna

Teri kar sakda ni hod koi
Tennu shingaar di lod nai
Teri fulla wargi saadgi te
Dekhe me marde log kayi

Me vekkheya gallan karde ne
Jinna vich vasdi jaan nai
Kuj kehnde le tu jaan gayi
Kuj kehnde ne tu maan gayi

Tere bajjo dil ni lagna
Kive dus din e langna
Apna banale te lagale
Seene naal

Tere bajjo dil ni lagna
Kive dus din e langna
Apna banale seene naal
Lagale ranjhna

Haaye apna banale ranjhna
Apna banale
Seene naal lagale
Haye.tere mai hawale
Ranjhana",false,,,,,,,,,,,,0,,,,,,,,,,,,,
7bdf6649-32bc-44f7-acfe-497f71bfcf05,Sapphire,Ed Sheeran,,3:03,,,2025-06-09 16:36:05.577975+00,https://i1.sndcdn.com/artworks-BaIlOFhR6naV-0-t500x500.jpg,38a1a6fe-8f6c-48f7-96e9-81fd0fbea1cd,,,,false,,,,,,,,,,,,0,,,,,,,,,,"songs/Sapphire.mp3
",,,
7cbc36ac-520d-4f62-8344-4d28eb7a9f2f,My Wish For You (Innocent Warrior),Olivia Foa'i/Sulata Foai-Amiatu/Matatia Foai/Matthew Ineleo/Opetaia Foa'i/Disney,6fc7a1e8-41f9-4e37-8ea5-6e0b2d8d4a74,3360,13,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/My%20Wish%20For%20You%20(Innocent%20Warrior).mp3,2024-12-19 18:06:15.278825+00,,c0b4840a-47de-453c-a77e-4140f29f6e29,soundtrack,,,false,,129.1992188,"[0.1416683942079544,0.2717845141887665,0.4964628517627716,0.31548094749450684,0.28846925497055054,0.16455870866775513,0.20326030254364014,0.3056527078151703,0.3218831717967987,0.446359783411026,0.25640618801116943,0.18862904608249664]",1243.961102,1908.938632,"[20.489085809835842,18.467323007077248,19.83922616663454,19.274300692455288,19.212333413852587,21.54579679805947,48.472567655210774]",0.078388967,0.041523701,0.087375894,"[-286.9582214355469,120.33566284179688,22.81620216369629,19.985891342163086,12.051353454589844,4.223538398742676,15.692336082458496,5.795325756072998,-7.567164421081543,9.10485553741455,-12.035252571105957,-1.301019549369812,-6.3376545906066895,-4.228515148162842,-7.91065788269043,-1.2108075618743896,-9.98877239227295,-5.986194610595703,-2.7656402587890625,-3.9721267223358154]",,0,,,2022,0.65,0.75,0.7,0.25,0.01,,,,,
7d748ba4-cdc9-41ee-9601-4f7c1f8d6cc1,We're Back,Auli'i Cravalho/Villagers of Motunui/Disney,6fc7a1e8-41f9-4e37-8ea5-6e0b2d8d4a74,3660,16,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/We're%20Back.mp3,2024-12-19 18:06:15.278825+00,,1a134141-5ceb-452d-9f36-ef567e2db3fe,soundtrack,,,false,,112.3471467,"[0.3006194531917572,0.31544965505599976,0.3732779622077942,0.5307881832122803,0.38050854206085205,0.33468613028526306,0.30431249737739563,0.4200991094112396,0.4065021276473999,0.3311307728290558,0.3688971996307373,0.290070116519928]",1880.400385,2232.940877,"[22.013385334206287,14.00179275385256,16.7090641108685,17.783684081184063,17.92108882373078,18.75774445118174,45.39637458367231]",0.078768596,0.079155999,0.123316288,"[-140.97589111328125,99.75833129882812,1.555599570274353,24.04637336730957,5.566251277923584,2.0168356895446777,5.736247539520264,4.165179252624512,0.28420332074165344,9.230438232421875,-5.322972297668457,6.763816833496094,-2.7607622146606445,0.41686680912971497,-4.994848251342773,-2.2646191120147705,-2.4028518199920654,2.2721498012542725,-3.818995714187622,1.4224427938461304]",,0,,,2022,0.65,0.75,0.7,0.25,0.01,,,,,
7db02b7d-2c09-492c-ab97-b673607bb14f,Sweet Sounds of Heaven,The Rolling Stones,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/Hackney_Diamonds.jpg,066d9894-d967-4ebe-8e35-a9cfa494b983,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
7e2dbdcd-f784-4943-bd4b-c78c244110c1,Now and Then,The Beatles,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/Now_and_Then_%28single%29.jpg,ca84cab0-fea8-4486-85e5-20d853b247f4,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
7fb09a1e-3b24-4d3b-9704-f205a9e9ed98,Wishes,"Hasan Raheem, Talwiinder, Umair",,218,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/quick-play/wishes.mp3,2025-04-27 12:52:17.260554+00,https://c.saavncdn.com/291/Maybe-It-s-Love-Hindi-2023-20231211033657-500x500.jpg,94b8ec0b-1c3e-406f-ac6a-650c5102c194,pop,,,false,,,,,,,,,,,,0,,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
7fd36e12-b0be-4de7-b345-1e3383754737,Space Child - 2007 Remaster,UFO,37be7979-1f2c-4001-9a57-b951b79778d6,14460,4,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Space%20Child%20-%202007%20Remaster.mp3,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/ab67616d0000b2736bf19d6765f0503b555691c1.jpg,c97ef4de-cda4-45d6-b469-0fca0aaac7ff,"album rock,glam metal,hard rock,metal,progressive rock",,,false,,129.1992188,"[0.2109900414943695,0.2828834354877472,0.3336608409881592,0.43109527230262756,0.5870943069458008,0.36146658658981323,0.3460295498371124,0.3474988043308258,0.37893223762512207,0.41754862666130066,0.31897133588790894,0.3221524655818939]",2296.019437,2328.9957,"[26.87136311661332,17.363733379331418,20.228411724364193,20.052249589713814,20.77059567784294,20.611824613570885,48.6121104589752]",0.01662243,0.110394881,0.170852542,"[-101.681396484375,82.13086700439453,-10.609960556030273,41.344356536865234,9.342491149902344,13.533720970153809,-0.37661290168762207,1.4298683404922485,-2.220515489578247,5.554771900177002,-2.0493898391723633,2.0396440029144287,-8.2901029586792,-5.337812423706055,-4.480172157287598,-1.285062313079834,-9.595465660095215,0.4538422226905823,-3.0337624549865723,1.2203550338745117]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
